2019-02-28-17-31-50-469002,0,0.154605165
2019-02-28-17-31-50-529843,0,0.154605165
2019-02-28-17-31-50-564673,0,0.154605165
2019-02-28-17-31-50-573295,0,0.154605165
2019-02-28-17-31-50-580570,0,0.154605165
2019-02-28-17-31-50-587807,0,0.154605165
2019-02-28-17-31-50-597256,0,0.154605165
2019-02-28-17-31-50-607372,0,0.154605165
2019-02-28-17-31-50-638538,0,0.154605165
2019-02-28-17-31-50-706128,0,0.154605165
2019-02-28-17-31-50-769376,0,0.154605165
2019-02-28-17-31-50-830570,0,0.154605165
2019-02-28-17-31-50-894372,0,0.154605165
2019-02-28-17-31-50-966007,0,0.154605165
2019-02-28-17-31-51-029912,0,0.154605165
2019-02-28-17-31-51-091850,0,0.154605165
2019-02-28-17-31-51-152977,0,0.154605165
2019-02-28-17-31-51-212340,0,0.154605165
2019-02-28-17-31-51-275392,0,0.154605165
2019-02-28-17-31-51-339908,0,0.154605165
2019-02-28-17-31-51-400697,0,0.154605165
2019-02-28-17-31-51-465966,0,0.154605165
2019-02-28-17-31-51-527625,0,0.154605165
2019-02-28-17-31-51-592078,0,0.154605165
2019-02-28-17-31-51-652078,0,0.154605165
2019-02-28-17-31-51-709440,0,0.154605165
2019-02-28-17-31-51-773654,0,0.154605165
2019-02-28-17-31-51-834883,0,0.154605165
2019-02-28-17-31-51-898184,0,0.154605165
2019-02-28-17-31-51-964898,0,0.17118153
2019-02-28-17-31-52-025550,0,0.187757894
2019-02-28-17-31-52-088414,0,0.220910639
2019-02-28-17-31-52-153728,0,0.245775193
2019-02-28-17-31-52-216433,0,0.254063368
2019-02-28-17-31-52-281332,0,0.254063368
2019-02-28-17-31-52-342857,0,0.254063368
2019-02-28-17-31-52-409697,0,0.254063368
2019-02-28-17-31-52-470236,0,0.254063368
2019-02-28-17-31-52-534457,0,0.262351573
2019-02-28-17-31-52-596511,0,0.278927922
2019-02-28-17-31-52-660422,0,0.278927922
2019-02-28-17-31-52-722989,0,0.278927922
2019-02-28-17-31-52-782623,0,0.278927922
2019-02-28-17-31-52-849049,0,0.278927922
2019-02-28-17-31-52-922743,0,0.278927922
2019-02-28-17-31-52-988707,0,0.303792477
2019-02-28-17-31-53-059618,0,0.370097965
2019-02-28-17-31-53-123498,0,0.428115249
2019-02-28-17-31-53-187894,0,0.469556183
2019-02-28-17-31-53-259420,0,0.519317389
2019-02-28-17-31-53-329062,0,0.585622907
2019-02-28-17-31-53-400865,0,0.701657474
2019-02-28-17-31-53-478266,0,0.801115692
2019-02-28-17-31-53-548397,0,0.875709355
2019-02-28-17-31-53-616681,0,0.875709355
2019-02-28-17-31-53-691981,0,0.875709355
2019-02-28-17-31-53-761030,0,0.875709355
2019-02-28-17-31-53-796894,0,0.875709355
2019-02-28-17-31-53-806036,0,0.875709355
2019-02-28-17-31-53-814734,0,0.875709355
2019-02-28-17-31-53-822748,0,0.875709355
2019-02-28-17-31-53-835381,0,0.875709355
2019-02-28-17-31-53-843664,0,0.875709355
2019-02-28-17-31-53-899960,0,0.875709355
2019-02-28-17-31-53-935489,0,0.875709355
2019-02-28-17-31-54-000153,0,0.875709355
2019-02-28-17-31-54-066625,0,0.875709355
2019-02-28-17-31-54-129377,0,0.875709355
2019-02-28-17-31-54-192474,0,0.875709355
2019-02-28-17-31-54-262830,0,0.875709355
2019-02-28-17-31-54-339620,0,0.875709355
2019-02-28-17-31-54-414671,0,0.875709355
2019-02-28-17-31-54-487788,0,0.875709355
2019-02-28-17-31-54-558022,0,0.875709355
2019-02-28-17-31-54-627018,0,0.875709355
2019-02-28-17-31-54-698123,0,0.875709355
2019-02-28-17-31-54-770313,0,0.875709355
2019-02-28-17-31-54-844717,0,0.875709355
2019-02-28-17-31-54-911224,0,0.875709355
2019-02-28-17-31-54-991169,0,0.875709355
2019-02-28-17-31-55-058294,0,0.875709355
2019-02-28-17-31-55-114965,0,0.875709355
2019-02-28-17-31-55-177268,0,0.834268451
2019-02-28-17-31-55-250696,0,0.817692041
2019-02-28-17-31-55-325646,0,0.809403896
2019-02-28-17-31-55-400777,0,0.801115692
2019-02-28-17-31-55-478570,0,0.784539342
2019-02-28-17-31-55-555272,0,0.776251137
2019-02-28-17-31-55-625917,0,0.776251137
2019-02-28-17-31-55-697503,0,0.767962933
2019-02-28-17-31-55-766835,0,0.767962933
2019-02-28-17-31-55-833694,0,0.767962933
2019-02-28-17-31-55-890729,0,0.767962933
2019-02-28-17-31-55-958372,0,0.767962933
2019-02-28-17-31-56-017933,0,0.759674788
2019-02-28-17-31-56-080541,0,0.759674788
2019-02-28-17-31-56-147262,0,0.759674788
2019-02-28-17-31-56-216635,0,0.759674788
2019-02-28-17-31-56-285152,0,0.759674788
2019-02-28-17-31-56-361878,0,0.759674788
2019-02-28-17-31-56-430054,0,0.759674788
2019-02-28-17-31-56-504873,0,0.759674788
2019-02-28-17-31-56-580116,0,0.759674788
2019-02-28-17-31-56-651657,0,0.759674788
2019-02-28-17-31-56-721428,0,0.759674788
2019-02-28-17-31-56-786128,0,0.759674788
2019-02-28-17-31-56-846302,0,0.759674788
2019-02-28-17-31-56-930897,0,0.759674788
2019-02-28-17-31-56-998864,0,0.759674788
2019-02-28-17-31-57-060142,0,0.759674788
2019-02-28-17-31-57-136201,0,0.759674788
2019-02-28-17-31-57-213637,0,0.759674788
2019-02-28-17-31-57-286139,0,0.759674788
2019-02-28-17-31-57-357145,0,0.751386583
2019-02-28-17-31-57-429294,0,0.751386583
2019-02-28-17-31-57-465608,0,0.751386583
2019-02-28-17-31-57-474103,0,0.751386583
2019-02-28-17-31-57-483367,0,0.751386583
2019-02-28-17-31-57-491610,0,0.751386583
2019-02-28-17-31-57-503359,0,0.751386583
2019-02-28-17-31-57-513927,0,0.751386583
2019-02-28-17-31-57-587186,0,0.743098378
2019-02-28-17-31-57-661897,0,0.743098378
2019-02-28-17-31-57-696624,0,0.743098378
2019-02-28-17-31-57-773203,0,0.743098378
2019-02-28-17-31-57-844880,0,0.734810233
2019-02-28-17-31-57-914518,0,0.734810233
2019-02-28-17-31-57-988710,0,0.734810233
2019-02-28-17-31-58-061620,0,0.726522028
2019-02-28-17-31-58-133948,0,0.726522028
2019-02-28-17-31-58-200999,0,0.726522028
2019-02-28-17-31-58-264477,0,0.726522028
2019-02-28-17-31-58-327783,0,0.726522028
2019-02-28-17-31-58-390623,0,0.726522028
2019-02-28-17-31-58-454471,0,0.726522028
2019-02-28-17-31-58-513737,0,0.726522028
2019-02-28-17-31-58-575076,0,0.726522028
2019-02-28-17-31-58-639211,0,0.726522028
2019-02-28-17-31-58-702960,0,0.726522028
2019-02-28-17-31-58-772170,0,0.767962933
2019-02-28-17-31-58-836586,0,0.801115692
2019-02-28-17-31-58-897256,0,0.809403896
2019-02-28-17-31-58-958185,0,0.809403896
2019-02-28-17-31-59-025033,0,0.809403896
2019-02-28-17-31-59-089090,0,0.809403896
2019-02-28-17-31-59-153137,0,0.809403896
2019-02-28-17-31-59-218476,0,0.809403896
2019-02-28-17-31-59-286521,0,0.809403896
2019-02-28-17-31-59-353355,0,0.809403896
2019-02-28-17-31-59-412698,0,0.809403896
2019-02-28-17-31-59-476011,0,0.809403896
2019-02-28-17-31-59-538560,0,0.809403896
2019-02-28-17-31-59-600385,0,0.809403896
2019-02-28-17-31-59-666685,0,0.809403896
2019-02-28-17-31-59-730609,0,0.809403896
2019-02-28-17-31-59-793105,0,0.809403896
2019-02-28-17-31-59-854777,0,0.809403896
2019-02-28-17-31-59-917983,0,0.809403896
2019-02-28-17-31-59-982051,0,0.809403896
2019-02-28-17-32-00-052819,0,0.809403896
2019-02-28-17-32-00-120496,0,0.809403896
2019-02-28-17-32-00-188707,0,0.809403896
2019-02-28-17-32-00-258490,0,0.809403896
2019-02-28-17-32-00-329702,0,0.809403896
2019-02-28-17-32-00-394034,0,0.809403896
2019-02-28-17-32-00-460981,0,0.809403896
2019-02-28-17-32-00-524472,0,0.809403896
2019-02-28-17-32-00-591259,0,0.809403896
2019-02-28-17-32-00-659849,0,0.809403896
2019-02-28-17-32-00-719522,0,0.809403896
2019-02-28-17-32-00-781809,0,0.809403896
2019-02-28-17-32-00-840231,0,0.809403896
2019-02-28-17-32-00-902770,0,0.809403896
2019-02-28-17-32-00-940309,0,0.809403896
2019-02-28-17-32-00-948028,0,0.809403896
2019-02-28-17-32-00-955336,0,0.809403896
2019-02-28-17-32-00-963266,0,0.809403896
2019-02-28-17-32-00-971917,0,0.809403896
2019-02-28-17-32-00-980918,0,0.809403896
2019-02-28-17-32-01-015780,0,0.809403896
2019-02-28-17-32-01-024907,0,0.809403896
2019-02-28-17-32-01-034459,0,0.809403896
2019-02-28-17-32-01-042214,0,0.809403896
2019-02-28-17-32-01-051181,0,0.809403896
2019-02-28-17-32-01-061579,0,0.809403896
2019-02-28-17-32-01-097180,0,0.809403896
2019-02-28-17-32-01-104997,0,0.809403896
2019-02-28-17-32-01-113152,0,0.809403896
2019-02-28-17-32-01-122184,0,0.809403896
2019-02-28-17-32-01-131541,0,0.809403896
2019-02-28-17-32-01-140299,0,0.809403896
2019-02-28-17-32-01-148553,0,0.809403896
2019-02-28-17-32-01-205870,0,0.809403896
2019-02-28-17-32-01-268817,0,0.809403896
2019-02-28-17-32-01-303265,0,0.809403896
2019-02-28-17-32-01-377714,0,0.809403896
2019-02-28-17-32-01-491615,0,0.809403896
2019-02-28-17-32-01-557815,0,0.809403896
2019-02-28-17-32-01-623253,0,0.809403896
2019-02-28-17-32-01-684051,0,0.809403896
2019-02-28-17-32-01-754554,0,0.809403896
2019-02-28-17-32-01-816090,0,0.809403896
2019-02-28-17-32-01-876857,0,0.809403896
2019-02-28-17-32-01-942193,0,0.809403896
2019-02-28-17-32-02-005594,0,0.809403896
2019-02-28-17-32-02-073368,0,0.809403896
2019-02-28-17-32-02-137319,0,0.809403896
2019-02-28-17-32-02-199614,0,0.809403896
2019-02-28-17-32-02-259716,0,0.809403896
2019-02-28-17-32-02-324071,0,0.809403896
2019-02-28-17-32-02-388447,0,0.809403896
2019-02-28-17-32-02-452126,0,0.809403896
2019-02-28-17-32-02-514518,0,0.809403896
2019-02-28-17-32-02-575555,0,0.809403896
2019-02-28-17-32-02-636169,0,0.809403896
2019-02-28-17-32-02-695924,0,0.809403896
2019-02-28-17-32-02-758349,0,0.809403896
2019-02-28-17-32-02-822092,0,0.809403896
2019-02-28-17-32-02-879558,0,0.809403896
2019-02-28-17-32-02-938207,0,0.809403896
2019-02-28-17-32-02-995798,0,0.809403896
2019-02-28-17-32-03-061712,0,0.809403896
2019-02-28-17-32-03-127375,0,0.809403896
2019-02-28-17-32-03-189127,0,0.809403896
2019-02-28-17-32-03-249727,0,0.809403896
2019-02-28-17-32-03-311151,0,0.809403896
2019-02-28-17-32-03-373167,0,0.809403896
2019-02-28-17-32-03-432960,0,0.809403896
2019-02-28-17-32-03-497714,0,0.809403896
2019-02-28-17-32-03-555844,0,0.809403896
2019-02-28-17-32-03-615813,0,0.809403896
2019-02-28-17-32-03-675317,0,0.759674788
2019-02-28-17-32-03-738614,0,0.734810233
2019-02-28-17-32-03-804077,0,0.701657474
2019-02-28-17-32-03-863579,0,0.67679292
2019-02-28-17-32-03-922759,0,0.668504715
2019-02-28-17-32-03-977643,0,0.668504715
2019-02-28-17-32-04-046838,0,0.668504715
2019-02-28-17-32-04-117099,0,0.66021657
2019-02-28-17-32-04-184457,0,0.66021657
2019-02-28-17-32-04-261994,0,0.66021657
2019-02-28-17-32-04-337106,0,0.66021657
2019-02-28-17-32-04-370206,0,0.66021657
2019-02-28-17-32-04-378561,0,0.66021657
2019-02-28-17-32-04-387203,0,0.66021657
2019-02-28-17-32-04-396368,0,0.66021657
2019-02-28-17-32-04-406355,0,0.66021657
2019-02-28-17-32-04-416531,0,0.66021657
2019-02-28-17-32-04-489313,0,0.66021657
2019-02-28-17-32-04-528175,0,0.66021657
2019-02-28-17-32-04-601367,0,0.66021657
2019-02-28-17-32-04-612489,0,0.66021657
2019-02-28-17-32-04-622802,0,0.66021657
2019-02-28-17-32-04-633362,0,0.66021657
2019-02-28-17-32-04-644273,0,0.66021657
2019-02-28-17-32-04-655131,0,0.66021657
2019-02-28-17-32-04-681935,0,0.66021657
2019-02-28-17-32-04-751796,0,0.66021657
2019-02-28-17-32-04-815601,0,0.66021657
2019-02-28-17-32-04-890492,0,0.66021657
2019-02-28-17-32-04-956284,0,0.66021657
2019-02-28-17-32-05-019925,0,0.66021657
2019-02-28-17-32-05-084831,0,0.66021657
2019-02-28-17-32-05-151582,0,0.66021657
2019-02-28-17-32-05-222084,0,0.66021657
2019-02-28-17-32-05-290045,0,0.66021657
2019-02-28-17-32-05-363404,0,0.759674788
2019-02-28-17-32-05-438447,0,0.825980246
2019-02-28-17-32-05-510772,0,0.88399756
2019-02-28-17-32-05-572046,0,0.88399756
2019-02-28-17-32-05-641340,0,0.900573909
2019-02-28-17-32-05-710455,0,0.917150259
2019-02-28-17-32-05-771267,0,0.925438464
2019-02-28-17-32-05-823844,0,0.933726668
2019-02-28-17-32-05-880614,0,0.950303018
2019-02-28-17-32-05-937738,0,0.958591223
2019-02-28-17-32-05-998965,0,0.966879368
2019-02-28-17-32-06-063972,0,0.966879368
2019-02-28-17-32-06-128037,0,0.966879368
2019-02-28-17-32-06-192210,0,0.966879368
2019-02-28-17-32-06-256747,0,0.966879368
2019-02-28-17-32-06-322829,0,0.966879368
2019-02-28-17-32-06-391602,0,0.966879368
2019-02-28-17-32-06-461998,0,0.966879368
2019-02-28-17-32-06-525264,0,0.966879368
2019-02-28-17-32-06-589768,0,0.966879368
2019-02-28-17-32-06-658113,0,0.966879368
2019-02-28-17-32-06-724283,0,0.966879368
2019-02-28-17-32-06-789211,0,0.966879368
2019-02-28-17-32-06-846027,0,0.966879368
2019-02-28-17-32-06-901730,0,0.966879368
2019-02-28-17-32-06-956518,0,0.966879368
2019-02-28-17-32-07-015774,0,0.966879368
2019-02-28-17-32-07-078348,0,0.966879368
2019-02-28-17-32-07-149888,0,0.966879368
2019-02-28-17-32-07-210642,0,0.966879368
2019-02-28-17-32-07-277695,0,0.966879368
2019-02-28-17-32-07-344966,0,0.966879368
2019-02-28-17-32-07-409132,0,0.966879368
2019-02-28-17-32-07-470909,0,0.917150259
2019-02-28-17-32-07-538274,0,0.86742115
2019-02-28-17-32-07-606160,0,0.801115692
2019-02-28-17-32-07-672360,0,0.66021657
2019-02-28-17-32-07-732549,0,0.527605593
2019-02-28-17-32-07-767910,0,0.469556183
2019-02-28-17-32-07-775620,0,0.452979803
2019-02-28-17-32-07-785531,0,0.436403453
2019-02-28-17-32-07-795401,0,0.419827074
2019-02-28-17-32-07-805329,0,0.403250694
2019-02-28-17-32-07-815496,0,0.37838614
2019-02-28-17-32-07-842544,0,0.353521585
2019-02-28-17-32-07-851679,0,0.336945236
2019-02-28-17-32-07-862129,0,0.320368856
2019-02-28-17-32-07-873465,0,0.287216127
2019-02-28-17-32-07-883815,0,0.270639747
2019-02-28-17-32-07-894111,0,0.254063368
2019-02-28-17-32-07-943008,0,0.204334274
2019-02-28-17-32-07-975628,0,0.17118153
2019-02-28-17-32-07-984582,0,0.17118153
2019-02-28-17-32-07-993696,0,0.154605165
2019-02-28-17-32-08-004409,0,0.154605165
2019-02-28-17-32-08-015412,0,0.1380288
2019-02-28-17-32-08-025665,0,0.1380288
2019-02-28-17-32-08-036834,0,0.121452421
2019-02-28-17-32-08-090510,0,0.080011502
2019-02-28-17-32-08-153676,0,0.046858761
2019-02-28-17-32-08-188124,0,0.038570575
2019-02-28-17-32-08-196657,0,0.038570575
2019-02-28-17-32-08-204894,0,0.030282393
2019-02-28-17-32-08-213339,0,0.030282393
2019-02-28-17-32-08-224018,0,0.030282393
2019-02-28-17-32-08-233434,0,0.030282393
2019-02-28-17-32-08-266907,0,0.021994207
2019-02-28-17-32-08-274455,0,0.013706023
2019-02-28-17-32-08-284421,0,0.013706023
2019-02-28-17-32-08-292951,0,0.013706023
2019-02-28-17-32-08-301578,0,0.005417839
2019-02-28-17-32-08-376593,0,0
2019-02-28-17-32-08-415839,0,0
2019-02-28-17-32-08-477706,0,0
2019-02-28-17-32-08-540428,0,0
2019-02-28-17-32-08-601014,0,0
2019-02-28-17-32-08-661134,0,0
2019-02-28-17-32-08-722252,0,0
2019-02-28-17-32-08-788070,0,0
2019-02-28-17-32-08-847342,0,0
2019-02-28-17-32-08-910353,0,0
2019-02-28-17-32-08-968816,0,0
2019-02-28-17-32-09-039382,0,0
2019-02-28-17-32-09-116059,0,0
2019-02-28-17-32-09-182422,0,0
2019-02-28-17-32-09-244357,0,0
2019-02-28-17-32-09-309575,0,0
2019-02-28-17-32-09-373546,0,0
2019-02-28-17-32-09-435501,0,0
2019-02-28-17-32-09-495105,0,0
2019-02-28-17-32-09-552869,0,0
2019-02-28-17-32-09-611223,0,0
2019-02-28-17-32-09-670955,0,0
2019-02-28-17-32-09-731765,0,0
2019-02-28-17-32-09-793557,0,0
2019-02-28-17-32-09-850664,0,0
2019-02-28-17-32-09-905002,0,0
2019-02-28-17-32-09-964774,0,0
2019-02-28-17-32-10-025403,0,0
2019-02-28-17-32-10-086637,0,0
2019-02-28-17-32-10-141864,0,0
2019-02-28-17-32-10-207520,0,0
2019-02-28-17-32-10-263365,0,0
2019-02-28-17-32-10-324185,0,0
2019-02-28-17-32-10-384491,0,0
2019-02-28-17-32-10-442118,0,0
2019-02-28-17-32-10-497818,0,0
2019-02-28-17-32-10-555294,0,0
2019-02-28-17-32-10-606617,0,0
2019-02-28-17-32-10-664889,0,0
2019-02-28-17-32-10-724858,0,0
2019-02-28-17-32-10-783478,0,0
2019-02-28-17-32-10-843224,0,0
2019-02-28-17-32-10-904718,0,0
2019-02-28-17-32-10-962255,0,0
2019-02-28-17-32-11-020484,0,0
2019-02-28-17-32-11-087568,0,0
2019-02-28-17-32-11-144320,0,0
2019-02-28-17-32-11-201676,0,0
2019-02-28-17-32-11-263240,0,0
2019-02-28-17-32-11-320053,0,0
2019-02-28-17-32-11-355405,0,0
2019-02-28-17-32-11-364498,0,0
2019-02-28-17-32-11-372375,0,0
2019-02-28-17-32-11-379828,0,0
2019-02-28-17-32-11-388168,0,0
2019-02-28-17-32-11-398068,0,0
2019-02-28-17-32-11-456702,0,0
2019-02-28-17-32-11-519326,0,0
2019-02-28-17-32-11-553394,0,0
2019-02-28-17-32-11-562051,0,0
2019-02-28-17-32-11-570051,0,0
2019-02-28-17-32-11-578238,0,0
2019-02-28-17-32-11-588479,0,0
2019-02-28-17-32-11-597228,0,0
2019-02-28-17-32-11-625781,0,0
2019-02-28-17-32-11-632852,0,0
2019-02-28-17-32-11-640447,0,0
2019-02-28-17-32-11-648283,0,0
2019-02-28-17-32-11-659354,0,0
2019-02-28-17-32-11-669090,0,0
2019-02-28-17-32-11-723084,0,0
2019-02-28-17-32-11-760050,0,0
2019-02-28-17-32-11-767599,0,0
2019-02-28-17-32-11-775228,0,0
2019-02-28-17-32-11-785479,0,0
2019-02-28-17-32-11-793495,0,0
2019-02-28-17-32-11-801834,0,0
2019-02-28-17-32-11-853961,0,0
2019-02-28-17-32-11-909958,0,0
2019-02-28-17-32-11-944742,0,0
2019-02-28-17-32-12-006234,0,0
2019-02-28-17-32-12-013856,0,0
2019-02-28-17-32-12-021635,0,0
2019-02-28-17-32-12-030069,0,0
2019-02-28-17-32-12-038898,0,0
2019-02-28-17-32-12-048388,0,0
2019-02-28-17-32-12-079334,0,0
2019-02-28-17-32-12-145823,0,0
2019-02-28-17-32-12-207557,0,0
2019-02-28-17-32-12-273470,0,0
2019-02-28-17-32-12-337585,0,0
2019-02-28-17-32-12-405587,0,0
2019-02-28-17-32-12-475338,0,0
2019-02-28-17-32-12-541205,0,0
2019-02-28-17-32-12-609575,0,0
2019-02-28-17-32-12-672206,0,0
2019-02-28-17-32-12-741513,0,0
2019-02-28-17-32-12-807937,0,0
2019-02-28-17-32-12-872614,0,0
2019-02-28-17-32-12-933414,0,0
2019-02-28-17-32-12-998334,0,0.046858761
2019-02-28-17-32-13-058255,0,0.320368856
2019-02-28-17-32-13-126727,0,0.585622907
2019-02-28-17-32-13-190021,0,0.767962933
2019-02-28-17-32-13-258602,0,0.88399756
2019-02-28-17-32-13-320191,0,0.900573909
2019-02-28-17-32-13-381174,0,0.917150259
2019-02-28-17-32-13-442334,0,0.942014813
2019-02-28-17-32-13-504816,0,0.966879368
2019-02-28-17-32-13-564374,0,0.966879368
2019-02-28-17-32-13-623151,0,0.966879368
2019-02-28-17-32-13-687549,0,0.966879368
2019-02-28-17-32-13-756191,0,0.966879368
2019-02-28-17-32-13-822564,0,0.966879368
2019-02-28-17-32-13-885792,0,0.966879368
2019-02-28-17-32-13-944419,0,0.966879368
2019-02-28-17-32-14-012329,0,0.966879368
2019-02-28-17-32-14-084495,0,0.966879368
2019-02-28-17-32-14-153814,0,0.966879368
2019-02-28-17-32-14-226806,0,0.966879368
2019-02-28-17-32-14-296619,0,0.966879368
2019-02-28-17-32-14-366370,0,0.966879368
2019-02-28-17-32-14-435974,0,0.966879368
2019-02-28-17-32-14-506094,0,0.966879368
2019-02-28-17-32-14-576093,0,0.966879368
2019-02-28-17-32-14-642883,0,0.966879368
2019-02-28-17-32-14-708722,0,0.966879368
2019-02-28-17-32-14-772747,0,0.966879368
2019-02-28-17-32-14-833184,0,0.966879368
2019-02-28-17-32-14-897100,0,0.966879368
2019-02-28-17-32-14-965958,0,0.966879368
2019-02-28-17-32-15-039266,0,0.966879368
2019-02-28-17-32-15-113634,0,0.966879368
2019-02-28-17-32-15-183704,0,0.966879368
2019-02-28-17-32-15-253516,0,0.966879368
2019-02-28-17-32-15-289990,0,0.966879368
2019-02-28-17-32-15-298366,0,0.966879368
2019-02-28-17-32-15-306124,0,0.966879368
2019-02-28-17-32-15-313967,0,0.966879368
2019-02-28-17-32-15-321783,0,0.966879368
2019-02-28-17-32-15-330825,0,0.966879368
2019-02-28-17-32-15-339847,0,0.966879368
2019-02-28-17-32-15-405968,0,0.966879368
2019-02-28-17-32-15-442370,0,0.966879368
2019-02-28-17-32-15-452116,0,0.966879368
2019-02-28-17-32-15-462240,0,0.966879368
2019-02-28-17-32-15-472331,0,0.966879368
2019-02-28-17-32-15-482524,0,0.966879368
2019-02-28-17-32-15-493726,0,0.966879368
2019-02-28-17-32-15-503711,0,0.966879368
2019-02-28-17-32-15-529936,0,0.966879368
2019-02-28-17-32-15-601265,-0.000342129,0.966879368
2019-02-28-17-32-15-668856,-0.000406378,0.966879368
2019-02-28-17-32-15-736807,-0.000567002,0.966879368
2019-02-28-17-32-15-807483,-0.002301738,0.966879368
2019-02-28-17-32-15-871993,-0.004807469,0.966879368
2019-02-28-17-32-15-937466,-0.006895577,0.966879368
2019-02-28-17-32-16-009827,-0.007377448,0.966879368
2019-02-28-17-32-16-076917,-0.007377448,0.966879368
2019-02-28-17-32-16-144704,-0.007987819,0.966879368
2019-02-28-17-32-16-222306,-0.009497682,0.966879368
2019-02-28-17-32-16-290718,-0.010814796,0.966879368
2019-02-28-17-32-16-363671,-0.011136044,0.966879368
2019-02-28-17-32-16-431090,-0.011136044,0.966879368
2019-02-28-17-32-16-499877,-0.011136044,0.966879368
2019-02-28-17-32-16-568167,-0.011136044,0.966879368
2019-02-28-17-32-16-633338,-0.011136044,0.966879368
2019-02-28-17-32-16-697666,-0.011136044,0.966879368
2019-02-28-17-32-16-764495,-0.011136044,0.966879368
2019-02-28-17-32-16-820167,-0.011136044,0.966879368
2019-02-28-17-32-16-881133,-0.011136044,0.966879368
2019-02-28-17-32-16-943072,-0.011682164,0.966879368
2019-02-28-17-32-17-009943,-0.012999278,0.966879368
2019-02-28-17-32-17-079635,-0.013802397,0.966879368
2019-02-28-17-32-17-152387,-0.013802397,0.966879368
2019-02-28-17-32-17-222942,-0.013802397,0.966879368
2019-02-28-17-32-17-294321,-0.014187895,0.966879368
2019-02-28-17-32-17-358119,-0.014701891,0.966879368
2019-02-28-17-32-17-421382,-0.015151637,0.966879368
2019-02-28-17-32-17-488168,-0.015215887,0.966879368
2019-02-28-17-32-17-558104,-0.015215887,0.966879368
2019-02-28-17-32-17-623703,-0.015215887,0.966879368
2019-02-28-17-32-17-682410,-0.015215887,0.966879368
2019-02-28-17-32-17-741245,-0.015215887,0.966879368
2019-02-28-17-32-17-802562,-0.015215887,0.966879368
2019-02-28-17-32-17-857391,-0.015215887,0.966879368
2019-02-28-17-32-17-920826,-0.015344385,0.966879368
2019-02-28-17-32-17-983486,-0.016083255,0.966879368
2019-02-28-17-32-18-049271,-0.016982747,0.966879368
2019-02-28-17-32-18-119737,-0.017753741,0.966879368
2019-02-28-17-32-18-191571,-0.017753741,0.966879368
2019-02-28-17-32-18-255715,-0.017753741,0.966879368
2019-02-28-17-32-18-321259,-0.017753741,0.966879368
2019-02-28-17-32-18-385527,-0.017753741,0.966879368
